key,scenario_id,family,method,budget,model_key,model,selected_turn_ids,context_tokens,build_latency_s,summarized_turn_ids,stale_superseder_missing,context_precision,context_recall,context_f1,context_sufficiency,irrelevant_context_ratio,n_selected,n_evidence,n_distractors_selected,selected_turn_tokens,model_reported,input_tokens,output_tokens,answer_latency_s,stop_reason,usd,ts,checklist_score,all_required_satisfied,distractor_leakage,judge_model,judge_input_tokens,judge_output_tokens,method_label
semantic_decoy_004|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_004,semantic_decoy,semantic_retrieval,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't5', 't6']",841,0.0009,[],[],0.6,1.0,0.7499999999999999,1,0.3686087990487515,5,3,2,841,anthropic.claude-haiku-4-5-20251001-v1:0,1043,68,6.114,end_turn,0.001383,1789264110.209238,1.0,1,0,global.anthropic.claude-opus-4-6-v1,1155,205,semantic_retrieval@1024
semantic_decoy_004|semantic_retrieval|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_004,semantic_decoy,semantic_retrieval,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6']",1027,0.001,[],[],0.5,1.0,0.6666666666666666,1,0.48296007789678674,6,3,3,1027,claude-sonnet-4-6,1245,70,2.107,end_turn,0.004785,1789264111.811054,1.0,1,0,global.anthropic.claude-opus-4-6-v1,1157,221,semantic_retrieval@2048
semantic_decoy_005|full_history|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,full_history,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0013,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,claude-sonnet-4-6,1195,121,2.648,end_turn,0.0054,1789264112.860684,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1248,237,full_history
semantic_decoy_004|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_004,semantic_decoy,oracle_dag,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't5', 't6']",531,0.0016,[],[],1.0,1.0,1.0,1,0.0,3,3,0,531,anthropic.claude-haiku-4-5-20251001-v1:0,686,55,1.16,end_turn,0.000961,1789264115.007232,1.0,1,0,global.anthropic.claude-opus-4-6-v1,1142,206,oracle_dag
semantic_decoy_005|sliding_window|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,sliding_window,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.002,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,claude-sonnet-4-6,1195,82,3.194,end_turn,0.004815,1789264116.058666,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1209,213,sliding_window@2048
semantic_decoy_005|sliding_window|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,sliding_window,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.002,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,claude-sonnet-4-6,1195,121,10.962,end_turn,0.0054,1789264122.776934,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1248,226,sliding_window@1024
semantic_decoy_004|semantic_retrieval|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_004,semantic_decoy,semantic_retrieval,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6']",1027,0.001,[],[],0.5,1.0,0.6666666666666666,1,0.48296007789678674,6,3,3,1027,anthropic.claude-haiku-4-5-20251001-v1:0,1244,69,1.177,end_turn,0.001589,1789264125.439737,1.0,1,0,global.anthropic.claude-opus-4-6-v1,1156,207,semantic_retrieval@2048
semantic_decoy_005|rolling_summary|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,rolling_summary,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.002,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,claude-sonnet-4-6,1195,82,2.46,end_turn,0.004815,1789264128.4675682,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1209,213,rolling_summary@1024
semantic_decoy_005|rolling_summary|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,rolling_summary,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0019,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,claude-sonnet-4-6,1195,129,7.816,end_turn,0.00552,1789264134.90023,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1256,234,rolling_summary@2048
semantic_decoy_005|semantic_retrieval|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,semantic_retrieval,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0015,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,claude-sonnet-4-6,1195,121,2.794,end_turn,0.0054,1789264140.261332,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1248,229,semantic_retrieval@2048
semantic_decoy_005|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,full_history,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0011,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,anthropic.claude-haiku-4-5-20251001-v1:0,1194,165,2.47,end_turn,0.002019,1789264142.7338939,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1292,225,full_history
semantic_decoy_005|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,sliding_window,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0016,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,anthropic.claude-haiku-4-5-20251001-v1:0,1194,165,2.263,end_turn,0.002019,1789264145.000032,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1292,228,sliding_window@1024
semantic_decoy_005|sliding_window|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,sliding_window,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0016,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,anthropic.claude-haiku-4-5-20251001-v1:0,1194,165,2.297,end_turn,0.002019,1789264147.3000362,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1292,225,sliding_window@2048
semantic_decoy_005|oracle_dag|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,oracle_dag,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't5', 't7']",419,0.0008,[],[],1.0,1.0,1.0,1,0.0,3,3,0,419,claude-sonnet-4-6,580,203,13.689,end_turn,0.004785,1789264148.591541,0.75,0,0,global.anthropic.claude-opus-4-6-v1,1330,232,oracle_dag
semantic_decoy_005|rolling_summary|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,rolling_summary,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0011,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,anthropic.claude-haiku-4-5-20251001-v1:0,1194,165,2.279,end_turn,0.002019,1789264149.581293,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1292,227,rolling_summary@1024
semantic_decoy_005|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,semantic_retrieval,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0011,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,anthropic.claude-haiku-4-5-20251001-v1:0,1194,165,2.298,end_turn,0.002019,1789264151.88259,0.75,0,0,global.anthropic.claude-opus-4-6-v1,1292,225,semantic_retrieval@1024
semantic_decoy_005|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,semantic_retrieval,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0012,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,claude-sonnet-4-6,1195,78,2.069,end_turn,0.004755,1789264151.9840362,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1205,210,semantic_retrieval@1024
semantic_decoy_005|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,oracle_tree,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't5', 't7']",419,0.0005,[],[],1.0,1.0,1.0,1,0.0,3,3,0,419,anthropic.claude-haiku-4-5-20251001-v1:0,579,175,6.701,end_turn,0.001454,1789264158.686372,0.75,0,0,global.anthropic.claude-opus-4-6-v1,1302,229,oracle_tree
semantic_decoy_005|oracle_tree|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_005,semantic_decoy,oracle_tree,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't5', 't7']",419,0.0006,[],[],1.0,1.0,1.0,1,0.0,3,3,0,419,claude-sonnet-4-6,580,203,6.238,end_turn,0.004785,1789264161.071242,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1330,232,oracle_tree
semantic_decoy_005|rolling_summary|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,rolling_summary,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.0019,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,anthropic.claude-haiku-4-5-20251001-v1:0,1194,165,3.352,end_turn,0.002019,1789264164.0311198,0.75,0,0,global.anthropic.claude-opus-4-6-v1,1292,227,rolling_summary@2048
semantic_decoy_006|full_history|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,full_history,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.0015,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,claude-sonnet-4-6,1521,318,7.101,end_turn,0.009333,1789264168.175719,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1684,407,full_history
semantic_decoy_005|semantic_retrieval|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,semantic_retrieval,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",956,0.001,[],[],0.42857142857142855,1.0,0.6,1,0.5617154811715481,7,3,4,956,anthropic.claude-haiku-4-5-20251001-v1:0,1194,165,7.705,end_turn,0.002019,1789264171.158153,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1292,239,semantic_retrieval@2048
semantic_decoy_006|sliding_window|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,sliding_window,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t3', 't4', 't5', 't6', 't7', 't8']",931,0.0021,[],[],0.5,0.75,0.6,0,0.4715359828141783,6,4,3,931,claude-sonnet-4-6,1169,314,9.815,end_turn,0.008217,1789264173.849654,0.5,0,0,us.anthropic.claude-opus-4-6-v1,1680,453,sliding_window@1024
semantic_decoy_005|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_005,semantic_decoy,oracle_dag,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't5', 't7']",419,0.0007,[],[],1.0,1.0,1.0,1,0.0,3,3,0,419,anthropic.claude-haiku-4-5-20251001-v1:0,579,175,7.014,end_turn,0.001454,1789264177.173541,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1302,226,oracle_dag
semantic_decoy_006|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,semantic_retrieval,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't3', 't5', 't6', 't7', 't8']",960,0.0014,[],[],0.6666666666666666,1.0,0.8,1,0.321875,6,4,2,960,claude-sonnet-4-6,1205,340,8.573,end_turn,0.008715,1789264185.749432,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1706,671,semantic_retrieval@1024
semantic_decoy_006|semantic_retrieval|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,semantic_retrieval,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.0015,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,claude-sonnet-4-6,1521,318,6.178,end_turn,0.009333,1789264191.9312599,0.75,0,0,global.anthropic.claude-opus-4-6-v1,1684,423,semantic_retrieval@2048
semantic_decoy_006|oracle_tree|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,oracle_tree,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't3', 't5', 't7']",651,0.0013,[],[],1.0,1.0,1.0,1,0.0,4,4,0,651,claude-sonnet-4-6,848,298,7.237,end_turn,0.007014,1789264199.1711519,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1664,778,oracle_tree
semantic_decoy_006|sliding_window|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,sliding_window,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.0025,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,claude-sonnet-4-6,1521,358,8.803,end_turn,0.009933,1789264204.6122859,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1724,489,sliding_window@2048
semantic_decoy_006|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,full_history,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.0015,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,anthropic.claude-haiku-4-5-20251001-v1:0,1520,259,3.515,end_turn,0.002815,1789264208.1312482,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1625,367,full_history
semantic_decoy_006|rolling_summary|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,rolling_summary,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t3', 't4', 't5', 't6', 't7', 't8']",1182,5.9735,"['t1', 't2']",[],0.5,0.75,0.6,0,0.4715359828141783,6,4,3,931,claude-sonnet-4-6,1456,366,6.463,end_turn,0.009858,1789264209.484715,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1732,337,rolling_summary@1024
semantic_decoy_006|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,sliding_window,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t3', 't4', 't5', 't6', 't7', 't8']",931,0.002,[],[],0.5,0.75,0.6,0,0.4715359828141783,6,4,3,931,anthropic.claude-haiku-4-5-20251001-v1:0,1168,298,3.641,end_turn,0.002658,1789264211.7756119,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1664,374,sliding_window@1024
semantic_decoy_006|sliding_window|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,sliding_window,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.002,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,anthropic.claude-haiku-4-5-20251001-v1:0,1520,259,3.344,end_turn,0.002815,1789264212.8329742,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1625,367,sliding_window@2048
semantic_decoy_006|rolling_summary|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,rolling_summary,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.002,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,anthropic.claude-haiku-4-5-20251001-v1:0,1520,259,3.468,end_turn,0.002815,1789264216.304568,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1625,419,rolling_summary@2048
semantic_decoy_006|oracle_dag|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,oracle_dag,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't3', 't5', 't7']",651,0.001,[],[],1.0,1.0,1.0,1,0.0,4,4,0,651,claude-sonnet-4-6,848,327,5.964,end_turn,0.007449,1789264216.4869509,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1693,412,oracle_dag
semantic_decoy_006|rolling_summary|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,rolling_summary,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t3', 't4', 't5', 't6', 't7', 't8']",1147,1.9638,"['t1', 't2']",[],0.5,0.75,0.6,0,0.4715359828141783,6,4,3,931,anthropic.claude-haiku-4-5-20251001-v1:0,1421,343,3.622,end_turn,0.003136,1789264217.363611,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1709,610,rolling_summary@1024
semantic_decoy_006|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,semantic_retrieval,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't3', 't5', 't6', 't7', 't8']",960,0.0011,[],[],0.6666666666666666,1.0,0.8,1,0.321875,6,4,2,960,anthropic.claude-haiku-4-5-20251001-v1:0,1204,313,3.609,end_turn,0.002769,1789264219.915751,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1679,401,semantic_retrieval@1024
semantic_decoy_006|oracle_tree|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,oracle_tree,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't3', 't5', 't7']",651,0.0009,[],[],1.0,1.0,1.0,1,0.0,4,4,0,651,anthropic.claude-haiku-4-5-20251001-v1:0,847,313,8.516,end_turn,0.002412,1789264225.881189,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1679,397,oracle_tree
semantic_decoy_006|rolling_summary|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_006,semantic_decoy,rolling_summary,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.0025,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,claude-sonnet-4-6,1521,343,6.862,end_turn,0.009708,1789264227.803234,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1709,386,rolling_summary@2048
semantic_decoy_007|full_history|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,full_history,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.001,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,claude-sonnet-4-6,1193,109,2.708,end_turn,0.005214,1789264228.591941,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1086,215,full_history
semantic_decoy_007|sliding_window|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,sliding_window,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0016,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,claude-sonnet-4-6,1193,103,2.637,end_turn,0.005124,1789264230.443024,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1080,216,sliding_window@1024
semantic_decoy_006|oracle_dag|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,oracle_dag,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't3', 't5', 't7']",651,0.0011,[],[],1.0,1.0,1.0,1,0.0,4,4,0,651,anthropic.claude-haiku-4-5-20251001-v1:0,847,313,11.569,end_turn,0.002412,1789264231.487405,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1679,397,oracle_dag
semantic_decoy_007|sliding_window|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,sliding_window,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0018,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,claude-sonnet-4-6,1193,83,7.036,end_turn,0.004824,1789264235.6314769,1.0,1,0,global.anthropic.claude-opus-4-6-v1,1060,214,sliding_window@2048
semantic_decoy_006|semantic_retrieval|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_006,semantic_decoy,semantic_retrieval,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7', 't8']",1251,0.0016,[],[],0.5,1.0,0.6666666666666666,1,0.47961630695443647,8,4,4,1251,anthropic.claude-haiku-4-5-20251001-v1:0,1520,259,11.908,end_turn,0.002815,1789264239.820842,0.75,0,0,us.anthropic.claude-opus-4-6-v1,1625,419,semantic_retrieval@2048
semantic_decoy_007|semantic_retrieval|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,semantic_retrieval,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.001,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,claude-sonnet-4-6,1193,100,2.675,end_turn,0.005079,1789264242.498561,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1077,216,semantic_retrieval@2048
semantic_decoy_007|rolling_summary|2048|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,rolling_summary,2048.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0017,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,claude-sonnet-4-6,1193,109,5.26,end_turn,0.005214,1789264248.9087858,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1086,215,rolling_summary@2048
semantic_decoy_007|semantic_retrieval|1024|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,semantic_retrieval,1024.0,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0011,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,claude-sonnet-4-6,1193,102,7.345,end_turn,0.005109,1789264254.696682,1.0,1,0,global.anthropic.claude-opus-4-6-v1,1079,216,semantic_retrieval@1024
semantic_decoy_007|full_history|-|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_007,semantic_decoy,full_history,,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0013,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,anthropic.claude-haiku-4-5-20251001-v1:0,1192,99,1.365,end_turn,0.001687,1789264256.064988,0.6666666666666666,0,0,us.anthropic.claude-opus-4-6-v1,1076,275,full_history
semantic_decoy_007|sliding_window|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_007,semantic_decoy,sliding_window,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0027,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,anthropic.claude-haiku-4-5-20251001-v1:0,1192,99,1.373,end_turn,0.001687,1789264257.442392,0.6666666666666666,0,0,us.anthropic.claude-opus-4-6-v1,1076,284,sliding_window@1024
semantic_decoy_007|sliding_window|2048|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_007,semantic_decoy,sliding_window,2048.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0016,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,anthropic.claude-haiku-4-5-20251001-v1:0,1192,99,1.523,end_turn,0.001687,1789264258.9686038,0.6666666666666666,0,0,us.anthropic.claude-opus-4-6-v1,1076,275,sliding_window@2048
semantic_decoy_007|rolling_summary|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_007,semantic_decoy,rolling_summary,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0017,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,anthropic.claude-haiku-4-5-20251001-v1:0,1192,99,1.59,end_turn,0.001687,1789264260.56163,0.6666666666666666,0,0,us.anthropic.claude-opus-4-6-v1,1076,275,rolling_summary@1024
semantic_decoy_007|oracle_dag|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,oracle_dag,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't3', 't5', 't7']",544,0.0005,[],[],1.0,1.0,1.0,1,0.0,4,4,0,544,claude-sonnet-4-6,747,222,12.759,end_turn,0.005571,1789264261.669865,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1199,300,oracle_dag
semantic_decoy_007|semantic_retrieval|1024|us.anthropic.claude-haiku-4-5-20251001-v1:0,semantic_decoy_007,semantic_decoy,semantic_retrieval,1024.0,response_b,us.anthropic.claude-haiku-4-5-20251001-v1:0,"['t1', 't2', 't3', 't4', 't5', 't6', 't7']",907,0.0008,[],[],0.5714285714285714,1.0,0.7272727272727273,1,0.4002205071664829,7,4,3,907,anthropic.claude-haiku-4-5-20251001-v1:0,1192,99,3.661,end_turn,0.001687,1789264265.332951,0.6666666666666666,0,0,us.anthropic.claude-opus-4-6-v1,1076,284,semantic_retrieval@1024
semantic_decoy_007|oracle_tree|-|us.anthropic.claude-sonnet-4-6,semantic_decoy_007,semantic_decoy,oracle_tree,,response_a,us.anthropic.claude-sonnet-4-6,"['t1', 't3', 't5', 't7']",544,0.0007,[],[],1.0,1.0,1.0,1,0.0,4,4,0,544,claude-sonnet-4-6,747,221,13.334,end_turn,0.005556,1789264268.630081,1.0,1,0,us.anthropic.claude-opus-4-6-v1,1198,417,oracle_tree
